"Extraction des données du guide Codelico",,,,,,,,,,,,,,,,,"Les catégories sont les niveaux de titres (2.1, 2.1.1, 2.1.2,  2.2, 2.3…) cf page 3 du guide pdf",,,,"Cette colonne sert pour les pictos !",,,,,,,
"Copiez-coller les entrées dans l'ordre où elles apparaissent dans le guide PDF. Le texte complémentaire sera exploité par la suite.",,,,,,,,,,,,,,,,,"Conseil : copiez-collez  toutes les entrées d'une section puis collez la liste de catégories dans toutes les cases correspondantes",,,,,,,,,,,
"UDAF - Union Départementale des Associations Familiales du Bas-Rhin","7 rue des Genêts   ",67780,MERTZWILLER,"03 69 02 18 17",famgouv.mertzwiller@udaf67.fr,http://www.udaf67.fr,"Familles gouvernantes. 12 places - 5 logements. Accompagnement pour les actes de la vie quotidienne. Public : hommes et femmes isolés et désocialisés. Pour l'admission s'adresser au siège de l'UDAF : 19-21 rue du Faubourg National - BP 62 67067 Strasbourg cedex Tél. : 03 88 52 89 70 - Fax : 03 88  75 72 24",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Maison Relais",,,,,,,,,,,
"Horizon Amitié ","6 rue du Dépôt ",67450,"MUNDOLSHEIM ","03 88 18 18 28","etape@horizonamitie.fr ",,"22 logements (24 places : 2 logements pour couples).  Accès non gratuit. Une redevance est demandée pour intégrer la MR. Un accompagnement social léger, le cas échéant, est à assurer par le service qui oriente. Commission d'admission. Dossier et orientation à faire via le SIAO avec un rapport social du service qui oriente + si possible courrier du candidat. Personnes ou couples sans enfant en situation précaire mais avec ressources, ayant des difficultés à accéder au logement de droit commun mais ne nécessitant pas d'accompagnement social lourd. Lundi à vendredi 9h-16h30. Samedi fermé. 1 Dimanche/2 9h-16h",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Maison Relais",,,,,,,,,,,
"UDAF - Union Départementale des Associations Familiales du Bas-Rhin ","69-71 route de Dettwiller",67700,SAVERNE,"09 60 41 39 67 ",famgouv.saverne@udaf67.fr,http://www.udaf67.fr,"Familles gouvernantes. 16 places : 12 studios et 2 appartements couple. Accompagnement à la vie quotidienne. Public : hommes et femmes isolés et désocialisés. Pour l'admission s'adresser au siège de l'UDAF : 19-21 rue du Faubourg National - BP 62 67067 Strasbourg cedex Tél. : 03 88 52 89 70 - Fax : 03 88  75 72 24",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Maison Relais",,,,,,,,,,,
"La Cité Relais ","170 Grand Rue   ",67130,SCHIRMECK,"03 88 18 42 93","residencedudonon@orange.fr ",http://www.la-cite--relais.fr,"16 studios. Orientation SIAO + partenaires. Commission d'attribution. Secteur de la Vallée de la Bruche.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Maison Relais",,,,,,,,,,,
ADOMA,"26 rue du Faubourg de Saverne",67000,STRASBOURG,"03 88 32 14 29",logement.alsace@adoma.fr,http://www.adoma.fr,"24 logements autonomes, conventionnés à l'APL. Orientation par la plateforme SIAO. Accompagnement individuel dans les actes de la vie quotidienne, actions collectives favorisant la lutte contre l’isolement. Encadrement par un binôme responsable/agent d’accueil. Personnes en situtation de précarité et/ou d’isolement social et affectif, éprouvant des difficultés à vivre seules. Sous condition de ressources. Strasbourg centre/gare.  Du lundi au vendredi, 8h30-12h30 / 13h30-17h30.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Maison Relais",,,,,,,,,,,
"Ass. d'Accueil et d'hébergement pour les jeunes","6 rue St-Exupery",67100,STRASBOURG,"09 53 32 09 24","mangelo@aahj.org ",http://www.aahj.org,"30 places, dont 26 en appartement, et 4 en chambres en unité de vie pour femmes.  Orientation via le SIAO. Personnes isolées partiellement autonomes. Strasbourg",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Maison Relais",,,,,,,,,,,
"Horizon Amitié  Maison Relais Thomas Mann","12 rue Thomas Mann ",67200,STRASBOURG,"03 88 27 11 52","thomasmann@horizonamitie.fr ",,"Capacité : 21 places (18 logements, 3 logements pour couple). En logements individuels, équipés de salle de bain, WC, kitchenette-séjour, chambre à coucher, meublés, literie, vaisselle. Dossier et orientation à faire via le SIAO avec un rapport social du service qui oriente, + si possible courrier du candidat à la MR. Redevance mensuelle, avec possibilité de bénéficier des APL. Ouverture permanente. Maison Relais : résidence sociale sans limite de temps, encadrée. Critères : - Des ressources, minima sociaux, - Manque d’autonomie, - Personne souffrant d’isolement, - Personne ne nécessitant pas d’accompagnement social (personne stabilisée dans ses problématiques sociales). Public: hommes et femmes seuls, couples sans enfants. Lundi à vendredi 8h30-17h30. Samedi fermé. 1  dimanche sur 2",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Maison Relais",,,,,,,,,,,
"SOS Femmes Solidarité ","1 rue des Forgerons",67100,STRASBOURG,"03 88 34 37 15 ",maison-relais@sosfemmessolidarite67.org,http://www.sosfemmessolidarite67.org,"17 studios dont 2 aménagés pour pouvoir accueillir ponctuellement 1 ou 2 enfants. 1 studio équipé pour accueillir une personne à mobilité réduite. Espace collectif équipé (salon, bibliothèque, grande table pour repas en commun, ...) et une cuisine collective. Espaces extérieurs (terrasse, pelouse, jardin potager, garage à vélo) présents tout autour de la maison. Modalités d’admission : envoi des candidatures à l’association SOS Femmes Solidarité, passage des candidatures et prononciation des décisions d’acceptation ou de refus en commission d’admission. La Maison Relais s’adresse à des femmes dont les perspectives d’insertion et de retour à l’autonomie sont très faibles, et dont les différents parcours d’insertion et le passage dans différentes structures d’hébergement n’ont pas permis qu’elles accèdent à une autonomie suffisante pour accéder au logement ordinaire. Fragilisées dans leurs parcours de vie ponctués par la prise de différents produits, par la violence, la malnutrition, la prostitution... Isolement social et affectif. Logement en continu. Hôtes présents en journée de 9h à 21h",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Maison Relais",,,,,,,,,,,
"UDAF - Union Départementale des Associations Familiales du Bas-Rhin","73 rue de la Vallée  ",67160,"WEILER  ","03 88 09 98 66 ",famgouv.weiler@udaf67.fr,http://www.udaf67.fr,"Famille gouvernante. 14 places : 8 logements. Accompagnement pour les actes de la vie quotidienne. Public : hommes et femmes isolés et désocialisés. Pour l'admission s'adresser au siège de l'UDAF : 19-21 rue du Faubourg National - BP 62 67067 Strasbourg cedex Tél. : 03 88 52 89 70 - Fax : 03 88  75 72 24",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Maison Relais",,,,,,,,,,,
"Résidence sociale Saint-Charles ","29 rue Saint-Charles",67300,SCHILTIGHEIM,"03 88 83 17 22","residence_sociale@solidarite.fvdp.org ",http://www.fondation-vincent-de-paul.org,"35 logements meublés et conventionnés APL dont 2 adaptés à des personnes à mobilité réduite. Un dépôt de garantie et une assurance RC sont demandés à l'admission. Pas d’accès direct : orientation par le SIAO. Les logements sont de petite taille(14-45 m2). Femmes isolées, familles monoparentales (en priorité femmes avec enfants), couples sans enfant et familles (maximum 4 personnes)",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"La Strasbourgeoise Habitat ","1 Place de Savoie",67300,SCHILTIGHEIM,"03 88 33 05 55 ",l.felder@lsh67.fr,,"86 logements, dont 82 studios et 4 T2.  Une assistante sociale de l’ARSEA y intervient à 0,8 ETP pour l’accompagnement social. Un gestionnaire de La Strasbourgeoise Habitat y est présent à temps plein. Commission d’attribution. Personnes isolées ou famille monoparentale dont les revenus ne dépassent pas le PLAI. Du Mardi au jeudi 9h à 12h et 14h30 à 18h",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"ADOMA  Résidence Sociale des Petites Fermes","64 rue des Petites Fermes ",67200,STRASBOURG,"03 88 30 42 54 ",logement.alsace@adoma.fr,http://www.adoma.fr,"Mise en service de la résidence sociale en avril 2018. 157 logements autonomes meublés du T1 au T1 bis en résidence sociale et 68 logements meublés en unités de vie avec éléments de confort partagés en FTM. Tous les logements sont conventionnés à l’APL. Aide à la Gestion Locative Sociale. Personnes isolées, couples, familles monoparentales en situation d’insertion, sous condition de ressources. Strasbourg-Koenigshoffen. Du lundi au vendredi, 9h-12h/ 14h-17h. Les demandes de logement sont à saisir en ligne sur www.adoma.fr",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"ADOMA  Résidence sociale Jeunes Mâcon","24 rue de Mâcon ",67100,STRASBOURG,"03 88 40 80 84","logement.alsace@adoma.fr ",http://www.adoma.fr,"165 Logements meublés autonomes, conventionnés àa l’APL (T1, T1bis et T2). Public : jeunes 18-35 ans, en parcours d’insertiont,  isolés, couples, couples avec enfants en bas âge, familles monoparentales, sous condition de ressources. Strasbourg-Neuhof. Du lundi au vendredi, 9h-12h/ 14h-17h. Les demandes de logement sont à saisir en ligne sur www.adoma.fr",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"ADOMA  Résidence sociale Kibitzenau ","1 avenue du Neuhof ",67100,STRASBOURG,"03 88 84 71 44","logement.alsace@adoma.fr ",http://www.adoma.fr,"140 logements meublés en unités de vie, éléments de confort partagés. Conventionnés à l’APL. Aide à la Gestion Locative et Sociale. Personnes isolées en situation d'insertion, sous condition de ressources. Strasbourg-Neuhof.  Du lundi au vendredi, 9h-12h/14h-17h. Les demandes de logement sont à saisir en ligne sur www.adoma.fr",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"ADOMA  Résidence sociale La Couronne","9 rue du Marais Vert ",,STRASBOURG,,,,"Résidence en réhabilitation en 2017",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"ADOMA  Résidence sociale Lausanne","2 rue de Lausanne ",67000,STRASBOURG,"03 88 25 51 12",logement.alsace@adoma.fr,http://www.adoma.fr,"92 logements meublés conventionnés à l'APL. 65 logements en unités de vie avec éléments de confort partagés, et 27 logements autonomes - T1, T1bis. Aide à la Gestion Locative et Sociale. Personnes en situation d’insertion, isolées, couples ou familles monoparentales avec enfant en bas âge, sous condition de ressources. Strasbourg-centre/Bourse. Du lundi au vendredi, 9-12h/14-17h. Les demandes de logement sont à saisir en ligne sur www.adoma.fr",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"ADOMA  Résidence sociale Metzgerau ","300 avenue de Colmar ",67100,STRASBOURG,"03 88 39 02 97",logement.alsace@adoma.fr,http://www.adoma.fr,"199 logements meublés, conventionnés à l'APL, 104 logements en unités de vie avec éléments de confort partagés, et 85 logements autonomes, T1, T1 bis. Aide à la Gestion Locative et Sociale. Personnes isolées en situation d’insertion ou vieillissantes, sous condition de ressources. Strasbourg-Meinau. Du lundi au vendredi, 9h-12h/14h-17h Les demandes de logement sont à saisir en ligne sur www.adoma.fr",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"ADOMA  Résidence sociale Romains ","146-148 route des Romains ",67200,STRASBOURG,"03 88 30 31 34","logement.alsace@adoma.fr ",http://www.adoma.fr,"54 logements meublés en unités de vie avec éléments de confort partagés, conventionnés à l'APL. Aide à la Gestion Locative et Sociale.Personnes isolées en situation d'insertion, sous condition de ressources. Strasbourg-Koenigshoffen. Lundi-mardi-vendredi 14h-17h. Les demandes de logement sont à saisir en ligne sur www.adoma.fr",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"ADOMA  Résidence sociale Stockfeld ","18 rue Welsch",67100,STRASBOURG,"03 88 39 70 58 "," logement.alsace@adoma.fr",http://www.adoma.fr,"Site en réhabilitation. 120 logements meublés, conventionnés à l'APL. Aide à la Gestion Locative et Sociale. Personnes en situation d'insertion, sous condition de ressources. Strasbourg-Neuhof. Du lundi au vendredi, 9h-12h/14-17h",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"ADOMA  Résidence sociale Ziegelwasser ","50 rue de Soultz ",67100,STRASBOURG,"03 88 34 52 08","logement.alsace@adoma.fr ",http://www.adoma.fr,"271 logements autonomes meublés conventionnés à l’APL, T1, T1 bis, T2 (hors Accueil des Deux Rives- Horizon Amitié). Aide à la Gestion Locative et Sociale. Personnes isolées, couples avec ou sans enfants, familles monoparentales, en situation d'insertion, sous condition de ressources.Strasbourg-Neudorf. Du lundi au vendredi, 9h-12h / 14-17h. Les demandes de logement sont à saisir en ligne sur www.adoma.fr",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
AMITEL,"8 rue de Soleure",67000,STRASBOURG,"03 88 36 15 28 ",infos@amitel.eu,http://www.amitel.eu,"117 chambres meublées et 30 studettes. Cuisine collective, et accès au restaurant (ouvert à tout public). 85 studios meublés avec kitchenette, au 25 rue du Cerne 67000 Strasbourg.  Possibilité APL, Locapass, et MOBILI jeune (pour les apprentis). Pas de mois de carence pour les APL. Jeunes actifs. Jeunes travailleurs, jeunes en formation professionnelle, apprentis, étudiants salariés ; de 18 à 30 ans, sans enfant à charge, sans animaux domestiques. 9h-20h (vendredi 19h), samedi 10h-14h, dimanche 18h-22h",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"Entraide Le Relais","20 rue de la Montagne Verte",67200,STRASBOURG,,chrs@entraide-relais.fr,http://www.entraide-relais.fr,"Résidence d’accueil de Brumath. Capacité : 20 logements à Brumath. Logements autonomes au sein d’une résidence favorisant la vie semi-collective (activités, repas partagés..). Présence de trois hôtes en journée. Habitat durable, paiement d’un loyer mensuel (ressources soumises au PLAI). Les demandes se font uniquement par le SIAO 67 puis étude en commission d’admission après entretien avec l’équipe médicale référente de la structure (EPSAN) et entretien avec les hôtes de la résidence. Hommes, femmes en souffrance psychique et en situation de précarité. Le projet de vie doit être compatible avec la vie semi-collective. Stabilité de santé nécessaire avec soins en cours",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"Home protestant  Résidence sociale Foulons II","15a rue des Foulons  ",67200,STRASBOURG,"03 88 56 40 70 ","secretariat@homeprotestant.fr ",,"7 logements d'insertion pour public autonome. Hébergement et accompagnement pour femmes avec enfants ou familles : - sorties des CHRS ; - ayant besoin d’un accompagnement social pour une première expérience locative ; - en attente d’un logement autonome. Pas d’accès direct : uniquement pour les associations partenaires (l'Étage, CSP, Entraide Le Relais, Emmaüs, Ville de Strasbourg), et par commission. Double accompagnement obligatoire. Pas de liste d'attente. Couple avec ou sans enfant, ou personne isolée avec enfant(s).",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Résidence sociale",,,,,,,,,,,
"Le Toit Haguenovien","3 rue St Nicolas  ",67500,HAGUENAU,"03 88 73 28 88 ","toithaguenovien@evc.net ",http://toit-haguenovien.fr/,"Initiation à la location par le dispositif ""Jeunes"" de colocation coachée. Se renseigner à la direction. Jeunes de 18 à 25 ans en insertion professionnelle",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"GALA - Groupement Associatif pour le Logement et l'Accompagnement  ","1 chemin de Dorlisheim ",67120,"MOLSHEIM ","03 88 49 84 70 ",info@gala67.com,,"Projet : mise en situation réelle de locataire dans un logement meublé, en sous-location,  avec accompagnement social lié au logement de GALA, et un co-accompagnement souhaité du référent de la structure membre ayant présenté le candidat, en vue d'un accès en logement autonome. Une dizaine de logements d’insertion à MOLSHEIM et MUTZIG. Commission d’accès ouverte à tous les membres de GALA, et en particulier aux membres du secteur : - Bruche Emploi - Unité territoriale d'Action Médico-Sociale de MOLSHEIM - CSF / APF Syndicales de MOLSHEIM - Entraide Le Relais - Mission Locale de MOLSHEIM - Unité territoriale d'Action Médico-Sociale d'ERSTEIN - UDAF du BAS-RHIN. Bassin d'emploi de Molsheim. Participation : frais réels. Durée : 6 mois, renouvelable. Public : personnes en difficulté sociale, personnes isolées ou familles. (non actualisé)",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"GALA - Groupement Associatif pour le Logement et l'Accompagnement ","63a rue Romaine  ",67000,STRASBOURG,"03 88 91 39 52 ",info@gala67.com,,"Projet : mise en situation réelle de locataire dans un logement meublé, en sous-location, avec accompagnemt social lié au logemt de GALA, et un co-accompagnemt souhaité du référent de la structure membre ayant présenté le candidat, en vue d'un accès en logement autonome. 6 logemts d’insertion, du F1 au F3, sur SAVERNE et MONSWILLER. Commission d’accès ouverte à tous les membres de GALA, et en particulier aux membres du secteur : - AAPEI de Saverne / CAT - Centre Communal d’Action Sociale de Saverne. - Entraide Emploi. - Unité territoriale d'Action Médico-Sociale de Saverne. - CSF / APF Syndicales Saverne. - Mission d'insertion des jeunes de Saverne - Unité territoriale d'Action Médico-Sociale de Bischwiller. - UDAF du BAS-RHIN. Participation : frais réels. Durée : 6 mois, renouvelable. Bassin d'emploi de Saverne. Personnes en difficulté sociale, personnes isolées ou familles. (non actualisé)",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"ARSEA - Espérance","2 rue Saint Léonard",67600,SÉLESTAT,"03 88 92 36 74 ",accueil.esperance@arsea.fr,,"Logements d’insertion avec accompagnement social par un travailleur social. 10 logements. Paiement du loyer résiduel (APL). Demande à adresser par un référent social sur formulaire SIAO à accueil.esperance@arsea.fr            Centre Alsace. Adultes ou ménage en projet ou ayant des ressources à minima",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"Accueil sans frontières 67 ","36 avenue Pierre Corneille   ",67200,STRASBOURG,"03 88 79 16 11",espace.insertion@asf67.com,,"Action Insertion Réfugiés. Logement accompagné, à bail glissant ou direct. Capacité : 70 places. ASF 67  propose : - Un accès rapide et durable au logement ; - Un accompagnement personnalisé à la recherche d’emploi ; - Un accompagnement social et administratif ; - Un suivi lié au logement. Réfugiés statutaires, familles ou personnes isolées, bénéficiaires d'une protection internationale. Cofinancement par FAMI. Lundi à vendredi : 8h30 - 12h30 et 13h30 à 19h (vendredi 16h30). (non actualisé)",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"Accueil sans frontières 67 ","36 avenue Pierre Corneille ",67200,STRASBOURG,"03 88 79 16 11",espace.insertion@asf67.com,,"Action Insertion Régularisés. Logement accompagné, à bail glissant ou direct. Capacité : 60 places.  ASF 67 propose : - Un accès rapide et durable au logement ; - Un accompagnemt personnalisé à la recherche d’emploi ; - Un accompagnemt social et administratif ; - Un suivi lié au logement. Familles régularisées issues en priorité des structures d’urgence du département. Lundi à vendredi : 8h30 - 12h30 et 13h30 à 19h (vendredi 16h30). (non actualisé)",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"Club des jeunes l'Étage  ","19 quai des Bateliers ",67000,STRASBOURG," 03 88 35 70 76 ",accueil@etage.fr,http://www.etage.fr,"20 logements éclatés chez des bailleurs privés ou sociaux. Accompagnement social lié au logement (bonne occupation du logement et recherche d’un logement autonome).  Candidature à adresser au SIAO. Toute composition familiale, selon disponibilités. Le ménage ou la personne doit être en capacité d’occuper un logement sans présence éducative sur place et de payer le loyer et autres frais liés au logemt.Dispositif Iobel. 50 logements autonomes dans le parc privé. En partenariat avec le Home Protestant et Entraide le Relais. Accompagnement social global des personnes dans la recherche et l'occupation du logement. Possibilité de faire glisser le bail. - Pas de demande directe. Candidature à adresser soit à la Ville de Strasbourg, soit au Conseil Départemental, soit à la DDCS, en fonction de la nature du référent d'envoi. Personnes en logement insalubre ou inadapté, personnes menacées d'expulsion, logées à l'hôtel, sortant de service d'hébergement, hébergées chez des tiers, quelle que soit la composition familiale et disposant de ressources permettant de supporter une redevance locative au réel, en capacité d’occuper un logement de façon autonome, mais ayant besoin d’un accompagnement social",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"Entraide Le Relais","20 rue de la Montagne Verte",67200,STRASBOURG,,"chrs@entraide-relais.fr ",http://www.entraide-relais.fr,"Capacité : 10 logements. Offrir à des familles en difficulté en raison de leurs fragilités sociales, économiques ou éducatives un accompagnement social temporaire et adapté dans un logement, en tant qu’étape intermédiaire vers l’autonomie (accès au logement autonome, bail glissant). Mise à disposition temporaire d’un appartement avec un accompagnement social. Les familles qui répondent aux critères suivants : - Etre dans un parcours d’insertion amorcé avec : -- un travailleur social interne à l’association Entraide Le Relais : par exemple sortant du CHRS, en hébergement d’urgence suivi par l’Accueil de Jour, orienté par l’équipe de prévention spécialisée, -- un travailleur social extérieur : partenaires associatifs ou territoriaux. - Etre hébergé de manière précaire et nécessitant un logement, - Ayant des ressources suffisantes pour payer un loyer résiduel et des charges locatives, mais inférieures à 60 % du plafond HLM, - Acceptant un projet d’accompagnement social adapté à sa situation. Les demandes sont à adresser au SIAO 67.Dispositif Iobel. 50 logements autonomes dans le parc privé. En partenariat avec le Home Protestant et L'Étage. Accompagnement social global des personnes dans la recherche et l'occupation du logement. Possibilité de faire glisser le bail. Pas de demande directe : commission d'attribution en relation avec L'Étage.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"France Horizon  ","1 rue Jacob Mayer  ",67200,STRASBOURG,"03 88 28 44 15",strasbourg@france-horizon.fr,http://www.france-horizon.fr/,"SDS Service De Suite : 14 logements sur la CUS. Familles sortant de CHRS, d’urgence, ou ayant des revenus et n’ayant pas besoin d’un ccompagnement renforcé. Lundi, mardi, mercredi et vendredi de 8h30 à 12H30 et de 13h30 à 16h30, jeudi de 13h30 à 16h30, et sur RDV",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"GALA - Groupement Associatif pour le Logement et l'Accompagnement  Association d'insertion par le logemen","303a avenue de Colmar",67100,STRASBOURG,"03 88 24 70 00 ","info@gala67.com ",http://www.gala-association.org,"Pass Accompagnement : action menée par le Conseil Général dans le cadre du FSL pour l'aide à la recherche et à l'accès au logement des jeunes avec un accompagnement de GALA. Accès : dossier envoyé au FSL par une Mission Locale, une UTAMS ou le SPE. Nombre de places : 70 places par mois. Jeunes de moins de 25 ans, isolés ou couple avec ou sans enfants, ayant des ressources, et en difficulté sociale. L'ensemble du département du Bas-Rhin. (non actualisé)",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"GALA - Groupement Associatif pour le Logement et l'Accompagnement  Association d'insertion par le logement",IDEM,67100,STRASBOURG,IDEM,IDEM,IDEM,"Projet : mise en situation de locataire dans un logement meublé, en sous-location, avec accompagnemt social lié au logement en vue d'un accès en logemt autonome. Une centaine appartemts du studio au F4. Conditions d'accès : commission d'accès réservée aux structures membres. Durée : 6 mois, renouvelable. Participation : frais réels (loyer résiduel, factures d'énergie). Aucune demande directe de candidature ; seules les structures membres peuvent présenter une candidature. Personnes en difficulté sociale, personnes isolées ou familles. CUS, Saverne et Molsheim. (non actualisé)Nombre de places : 70 à 90 logements en bail glissant par mois. Mise en situation réelle de locataire dans des logements meublés par les bénéficiaires en vue d'un transfert de bail à leur nom. Accès : demande présentée par un travailleur social d'une structure membre de GALA ou non sur l'ensemble du département du Bas-Rhin.Personne isolée ou famille en difficulté sociale ayant une proposition éventuelle de relogement en bail glissant présentée par un travailleur social. Les personnes doivent être demandeuses d'un accompagnemt social. L'ensemble du département du Bas-Rhin. (non actualisé)",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"Horizon Amitié  ASLL - Intermédiation locative ","34 rue Thomann  ",67000,STRASBOURG,"03 88 76 41 76 ","i.locative@horizonamitie.fr ",,"ASLL Accompagnement social lié au logement. - Intermédiation locative. - Logements en bail glissant. Personnes en séjour régulier dont les ressources permettent d'accéder à un logement du parc privé.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"Ville et Eurométropole de Strasbourg ","1 parc de l'Étoile ",67076,STRASBOURG,"03 68 98 64 58 ",,"https://www.strasbourg.eu/solidarite-sante-pratique ","23 unités de vie en logement d'insertion en cohabitation. 8 unités de vie en résidence sociale. Hébergement temporaire avec un accompagnement social. Sur orientation du SIAO. Durée : 6 mois renouvelable. Participation : mensuelle en fonction de la composition familiale. Couple ou isolé accompagné d'enfant(s), en situation régulière sur le territoire, relevant du PDALHPD. Sur orientation du SIAO, hébergement temporaire avec un accompagnement social",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Logement d'insertion - A bail glissant - Intermédiation locative",,,,,,,,,,,
"Ariane  Gestion d'appartements associatifs ","141 avenue de Strasbourg",67173,STRASBOURG,"03 88 64 57 65","ariane@ch-epsan.fr ",,"Hébergement temporaire et en appartements associatifs. Secteur géographique : G01-G04-G05-G06-G07-G08 : Alsace nord, Strasbourg nord,Strasbourg ouest, CUS nord. Admission : sur décision conjointe du futur sous-locataire, du tuteur ou curateur, de l'équipe soignante et de l'association. Public : hommes et femmes seuls en voie de resocialisation, relevant de l'activité hospitalière de l'EPSAN et suivies par l’EPSAN. Tous les jours 8h30-12h et 12h30-16h.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Hébergemt-Logemt lié à une problématique de santé",,,,,,,,,,,
"ARSEA  Résidence Le Courlis","16 rue de Saverne  ",67000,STRASBOURG,"03 68 00 16 25","residence@lecourlis.fr ",,"Résidence d'accueil spécifique pour les personnes souffrant de pathologies psychiatriques. Dispositif départemental. Orientation par un service social ou médical. Inscription obligatoire auprès du SIAO. Commission d’attribution de logement. Convention d’occupation. Paiement d’une redevance après versement de l’AP. Logement durable offrant un cadre semi-collectif. Personnes en situation de précarité et d'exclusion ayant un handicap psychique. Bas-Rhin",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Hébergement//Hébergemt-Logemt lié à une problématique de santé",,,,,,,,,,,
